               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.056824,            0.026923,            0.045102,             0.11491,             0.49542,              0.1477,            0.067406,            0.010458,           0.0084502,            0.016676,            0.070063,           0.0033263,           0.0033263
